ley,no,fecha,codNota,confianza,titulo_dof,decreto_dip
cpeum,274,01-04-2025,5753798,1.0,"Decreto por el que se reforman y adicionan los artículos 55, 59, 82, 115, 116 y 122 de la Constitución Política de los Estados Unidos Mexicanos, en materia de no reelección y nepotismo electoral.","DECRETO por el que se reforman y adicionan los artículos 55, 59, 82, 115, 116 y 122 de la Constitución Política de los Estados Unidos Mexicanos, en materia de no reelección y nepotismo electoral."
cpeum,275,01-04-2025,5753799,1.0,"Decreto por el que se adiciona un segundo párrafo al artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de apoyo a jóvenes.","DECRETO por el que se adiciona un segundo párrafo al artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de apoyo a jóvenes."
cpeum,276,15-04-2025,5755157,1.0,"Decreto por el que se reforman el párrafo décimo del artículo 25 y la fracción XXIX-Y del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación administrativa y digitalización.","DECRETO por el que se reforman el párrafo décimo del artículo 25 y la fracción XXIX-Y del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación administrativa y digitalización."
cpeum,277,09-10-2025,5769617,1.0,"Decreto por el que se declara reformado el inciso a) de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de extorsión.","DECRETO por el que se declara reformado el inciso a) de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de extorsión."
cpeum,278,15-10-2025,5769997,1.0,"Decreto por el que se reforman los artículos 76 y 78 de la Constitución Política de los Estados Unidos Mexicanos, en materia de ratificación de grados superiores de la Guardia Nacional.","DECRETO por el que se reforman los artículos 76 y 78 de la Constitución Política de los Estados Unidos Mexicanos, en materia de ratificación de grados superiores de la Guardia Nacional."
cpeum,279,03-03-2026,5781417,1.0,"Decreto por el que se reforman las fracciones IV y XI del Apartado A del Artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de reducción de la jornada laboral.","DECRETO por el que se reforman las fracciones IV y XI del Apartado A del Artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de reducción de la jornada laboral."
cpeum,280,10-04-2026,5784617,1.0,"Decreto por el que se reforma y adiciona el artículo 127 de la Constitución Política de los Estados Unidos Mexicanos, en materia de límite a las jubilaciones y pensiones de las Entidades Públicas.","DECRETO por el que se reforma y adiciona el artículo 127 de la Constitución Política de los Estados Unidos Mexicanos, en materia de límite a las jubilaciones y pensiones de las Entidades Públicas."
cpeum,281,23-04-2026,5785817,1.0,"Decreto por el que se reforman los artículos 115, fracción I, párrafo primero, y 116, fracción II, párrafo segundo, y se adiciona al artículo 134, un párrafo cuarto, recorriéndose los subsecuentes en su orden, de la Constitución Política de los Estados Unidos Mexicanos.","DECRETO por el que se reforman los artículos 115, fracción I, párrafo primero, y 116, fracción II, párrafo segundo, y se adiciona al artículo 134, un párrafo cuarto, recorriéndose los subsecuentes en su orden, de la Constitución Política de los Estados Unidos Mexicanos."
cpeum,282,06-05-2026,5786617,1.0,"Decreto por el que se reforma el artículo 73, fracción XXI, inciso a) de la Constitución Política de los Estados Unidos Mexicanos, en materia de feminicidio.","DECRETO por el que se reforma el artículo 73, fracción XXI, inciso a) de la Constitución Política de los Estados Unidos Mexicanos, en materia de feminicidio."
cpeum,283,02-06-2026,5789357,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de reforma al Poder Judicial.","DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de reforma al Poder Judicial."
cpeum,284,02-06-2026,5789358,1.0,"Decreto por el que se adiciona un inciso a la base VI del artículo 41 de la Constitución Política de los Estados Unidos Mexicanos, para introducir una nueva causal de nulidad de elecciones por intervención extranjera.","DECRETO por el que se adiciona un inciso a la base VI del artículo 41 de la Constitución Política de los Estados Unidos Mexicanos, para introducir una nueva causal de nulidad de elecciones por intervención extranjera."
